,length,ORF,GC,fickett,hexamer,identity,align_length,align_perc_len,align_perc_ORF,lnc_score,prediction
cre01.g035450.t1.2.v5.5,1790,732.0,61.73184357541899,1.3023,0.118469180796,37.9,243.0,0.13575418994413407,0.3319672131147541,0.0344370341195986,0
cre01.g035500.t1.2.v5.5,4754,3576.0,69.7307530500631,1.1992,0.128954861759,65.4,260.0,0.054690786705931846,0.07270693512304251,0.0344370341195986,0
cre01.g035550.t1.1.v5.5,2500,1998.0,67.6,1.1506,0.147708565848,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g035600.t1.1.v5.5,2244,2028.0,71.21212121212122,1.1948,0.15391841786,37.8,74.0,0.03297682709447415,0.03648915187376726,0.0344370341195986,0
cre01.g035650.t1.2.v5.5,3253,2217.0,65.01690747002766,1.2116,0.171598685733,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g035700.t1.2.v5.5,2695,2538.0,67.60667903525047,1.269,0.175438261432,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g035750.t1.2.v5.5,3886,2370.0,64.51363870303655,1.2488,0.155852748569,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g035800.t1.2.v5.5,3285,1881.0,66.21004566210046,1.1737,0.104127477927,27.8,331.0,0.10076103500761036,0.17597022860180755,0.0344370341195986,0
cre01.g035850.t1.2.v5.5,4110,3216.0,70.65693430656934,1.2542,0.120668278564,38.4,779.0,0.18953771289537713,0.24222636815920398,0.0344370341195986,0
cre01.g035900.t1.1.v5.5,4950,4188.0,69.83838383838383,1.1048,0.171606572006,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g035950.t1.1.v5.5,4861,4323.0,70.41760954536103,1.3082,0.125468350551,21.4,495.0,0.10183089899197696,0.11450381679389313,0.0344370341195986,0
cre01.g036000.t1.1.v5.5,3624,2592.0,66.30794701986756,1.1395,0.126929419206,27.5,178.0,0.04911699779249448,0.06867283950617284,0.0344370341195986,0
cre01.g036050.t1.1.v5.5,3531,3024.0,69.78193146417445,1.2326,0.151463709061,48.6,362.0,0.10252053242707448,0.11970899470899471,0.0344370341195986,0
cre01.g036100.t1.1.v5.5,7293,6279.0,69.10736322501029,1.0263,0.152557234812,30.1,412.0,0.05649252708076238,0.06561554387641344,0.0344370341195986,0
cre01.g036150.t1.2.v5.5,4226,2565.0,65.4046379555135,1.1737,0.138422149138,32.4,102.0,0.024136299100804542,0.03976608187134503,0.0344370341195986,0
cre01.g036200.t1.2.v5.5,2640,1530.0,62.53787878787879,1.2472,0.0957310152328,32.9,140.0,0.05303030303030303,0.0915032679738562,0.0344370341195986,0
cre01.g036250.t1.2.v5.5,8201,7002.0,70.1987562492379,1.1848,0.148390802364,29.5,295.0,0.03597122302158273,0.0421308197657812,0.0344370341195986,0
cre01.g036300.t1.1.v5.5,4774,4077.0,68.09803100125681,1.1624,0.1743452906,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g036350.t1.1.v5.5,4844,4443.0,68.70355078447564,1.1776,0.166054457021,45.3,490.0,0.10115606936416185,0.11028584289894215,0.0344370341195986,0
cre01.g036400.t1.2.v5.5,1497,825.0,61.18904475617902,1.2702,0.11388777303,50.2,253.0,0.1690046760187041,0.30666666666666664,0.0344370341195986,0
cre01.g036451.t1.1.v5.5,1055,984.0,68.24644549763033,1.1988,0.15921541117,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g036500.t2.1.v5.5,1721,1515.0,71.52818128994771,1.1722,0.126734879366,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g036550.t1.2.v5.5,1296,480.0,59.10493827160494,1.3038,0.114182972014,34.1,126.0,0.09722222222222222,0.2625,0.0344370341195986,0
cre01.g036600.t1.2.v5.5,2746,2127.0,65.7319737800437,1.2492,0.141860134644,30.0,437.0,0.15914056809905316,0.20545369064409968,0.0344370341195986,0
cre01.g036650.t1.1.v5.5,3458,2703.0,64.60381723539618,1.1948,0.1054477806,33.0,224.0,0.06477732793522267,0.0828708842027377,0.0344370341195986,0
cre01.g036700.t1.2.v5.5,3545,2325.0,61.72073342736248,1.215,0.103523995932,32.5,231.0,0.06516220028208744,0.09935483870967741,0.0344370341195986,0
cre01.g036750.t1.2.v5.5,1364,672.0,60.043988269794724,1.2402,0.128904397158,44.9,198.0,0.14516129032258066,0.29464285714285715,0.0344370341195986,0
cre01.g036800.t1.1.v5.5,3289,2808.0,64.85253876558224,1.2038,0.127347723301,48.2,496.0,0.15080571602310733,0.17663817663817663,0.0344370341195986,0
cre01.g036850.t1.2.v5.5,2640,1860.0,64.62121212121212,1.3082,0.116420555925,32.5,541.0,0.20492424242424243,0.2908602150537634,0.0344370341195986,0
cre01.g036900.t1.1.v5.5,5312,2844.0,60.881024096385545,1.1922,0.137236614072,35.7,224.0,0.04216867469879518,0.07876230661040788,0.0344370341195986,0
cre01.g036950.t1.2.v5.5,2949,1170.0,62.73312987453374,1.2884,0.138262913632,32.3,266.0,0.09020006781959987,0.22735042735042735,0.0344370341195986,0
cre01.g037000.t1.1.v5.5,2298,1566.0,62.619669277632724,1.151,0.114242581124,35.3,434.0,0.1888598781549173,0.2771392081736909,0.0344370341195986,0
cre01.g037000.t2.1.v5.5,2058,1566.0,63.459669582118565,1.151,0.114242581124,35.3,434.0,0.2108843537414966,0.2771392081736909,0.0344370341195986,0
cre01.g037050.t1.2.v5.5,1417,483.0,62.66760762173606,1.2381,0.129436094163,32.0,125.0,0.08821453775582216,0.2587991718426501,0.0344370341195986,0
cre01.g037100.t1.1.v5.5,2934,1878.0,61.9972733469666,1.2096,0.0993936544467,33.9,221.0,0.07532379004771643,0.11767838125665601,0.0344370341195986,0
cre01.g037150.t1.1.v5.5,4689,2946.0,67.41309447643421,1.3064,0.111817948771,31.0,155.0,0.03305608871827682,0.052613713509843854,0.0344370341195986,0
cre01.g037200.t1.2.v5.5,1257,333.0,59.82498011137629,1.244,0.121105196946,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037250.t1.2.v5.5,2011,480.0,56.737941322725014,1.1599,0.155279662477,0.0,0.0,0.0,0.0,0.379641872161503,0
cre01.g037300.t1.2.v5.5,2162,1197.0,66.65124884366327,1.151,0.125145957861,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037300.t2.1.v5.5,2401,1119.0,65.76426488962932,1.1312,0.138433827078,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037300.t3.1.v5.5,2579,1119.0,64.90887941062427,1.1312,0.138433827078,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037350.t1.1.v5.5,2211,1566.0,66.21438263229308,1.248,0.130315444193,32.6,301.0,0.13613749434644956,0.1922094508301405,0.0344370341195986,0
cre01.g037400.t1.1.v5.5,2322,1692.0,64.81481481481481,1.2712,0.148139076258,71.7,173.0,0.07450473729543497,0.10224586288416075,0.0344370341195986,0
cre01.g037450.t1.1.v5.5,3742,3282.0,72.60823089257082,1.051,0.1605136509,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037476.t1.1.v5.5,843,324.0,64.5314353499407,1.2454,0.14969883026,51.4,37.0,0.04389086595492289,0.11419753086419752,0.0344370341195986,0
cre01.g037500.t1.2.v5.5,734,546.0,68.80108991825612,1.2038,0.118687808482,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037550.t1.1.v5.5,10604,9348.0,68.79479441720106,1.3094,0.115230832683,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037600.t1.1.v5.5,5234,3792.0,67.78754298815437,1.2288,0.135222662527,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037650.t1.2.v5.5,1194,849.0,67.00167504187604,1.1976,0.155521856134,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037700.t1.2.v5.5,2513,1551.0,65.14126541981695,1.3169,0.104875463825,89.1,516.0,0.20533227218463987,0.33268858800773693,0.0344370341195986,0
cre01.g037751.t1.1.v5.5,2930,2529.0,69.82935153583618,1.1502,0.157265843914,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g037800.t1.2.v5.5,1694,663.0,57.260920897284535,1.2207,0.143286974348,60.0,170.0,0.10035419126328217,0.2564102564102564,0.0344370341195986,0
cre01.g037850.t1.1.v5.5,1470,696.0,62.31292517006803,1.2672,0.124417855488,28.7,87.0,0.05918367346938776,0.125,0.0344370341195986,0
cre01.g037900.t1.1.v5.5,1435,720.0,62.78745644599303,1.091,0.134299806849,34.4,90.0,0.0627177700348432,0.125,0.0344370341195986,0
cre01.g037950.t1.1.v5.5,3909,2766.0,66.76899462778204,1.2108,0.146888335393,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g038000.t1.1.v5.5,8008,7533.0,74.05094905094906,1.1719,0.151258851988,45.9,133.0,0.016608391608391608,0.01765564848002124,0.0344370341195986,0
cre01.g038050.t1.1.v5.5,9515,6789.0,70.53074093536522,1.3002,0.166193660883,35.8,67.0,0.007041513399894903,0.009868905582560024,0.0344370341195986,0
cre01.g038100.t1.2.v5.5,3185,1443.0,62.10361067503925,1.2272,0.145355939721,29.0,314.0,0.09858712715855573,0.2176022176022176,0.0344370341195986,0
cre01.g038151.t1.1.v5.5,5459,5289.0,75.28851437992306,1.1776,0.16124254017,65.7,268.0,0.049093240520241804,0.05067120438646247,0.0344370341195986,0
cre01.g038200.t1.2.v5.5,1662,822.0,57.16004813477738,1.2399,0.0889418788734,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g038250.t1.2.v5.5,2099,1416.0,60.0762267746546,1.2978,0.126604722807,70.6,391.0,0.18627918056217246,0.2761299435028249,0.0344370341195986,0
cre01.g038300.t1.2.v5.5,1273,627.0,62.84367635506677,1.1734,0.11144480234,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g038350.t1.1.v5.5,2249,1206.0,63.850600266785236,1.21,0.134663529611,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g038376.t1.1.v5.5,626,204.0,60.22364217252396,1.0358,0.0893414638134,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g038400.t1.2.v5.5,2032,1263.0,61.66338582677165,1.255,0.0952166589123,84.0,420.0,0.20669291338582677,0.332541567695962,0.0344370341195986,0
cre01.g038450.t1.2.v5.5,2993,2319.0,71.39993317741397,1.1186,0.16690141423,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g038500.t1.2.v5.5,2969,2256.0,68.27214550353655,1.2488,0.142068579035,34.5,200.0,0.06736274840013473,0.08865248226950355,0.0344370341195986,0
cre01.g038550.t1.1.v5.5,3636,1662.0,63.888888888888886,1.2812,0.107223928591,53.4,388.0,0.10671067106710672,0.23345367027677497,0.0344370341195986,0
cre01.g038600.t1.2.v5.5,2205,1257.0,62.49433106575964,1.35,0.0583675639045,63.3,368.0,0.16689342403628118,0.29276054097056486,0.0344370341195986,0
cre01.g038650.t1.2.v5.5,1640,816.0,65.79268292682927,1.0343,0.0993568264594,54.5,88.0,0.05365853658536585,0.10784313725490197,0.0344370341195986,0
cre01.g038700.t1.2.v5.5,4223,3021.0,64.62230641723893,1.1862,0.116448783255,40.6,719.0,0.17025811034809377,0.23800066203243958,0.0344370341195986,0
cre01.g038750.t1.2.v5.5,1656,717.0,59.48067632850242,1.194,0.110845612641,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g038800.t1.2.v5.5,2041,885.0,58.05977462028417,1.2351,0.11975751914,31.5,235.0,0.11513963743263106,0.2655367231638418,0.0344370341195986,0
cre01.g038850.t1.1.v5.5,5446,3783.0,67.44399559309585,0.9786,0.189054556843,34.4,93.0,0.017076753580609623,0.02458366375892149,0.0344370341195986,0
cre01.g038900.t1.1.v5.5,1590,876.0,59.55974842767296,1.2588,0.121800697415,27.4,288.0,0.1811320754716981,0.3287671232876712,0.0344370341195986,0
cre01.g038950.t1.2.v5.5,903,525.0,59.246954595791806,1.1648,0.075926022848,32.0,147.0,0.16279069767441862,0.28,0.0344370341195986,0
cre01.g039000.t1.1.v5.5,2973,2649.0,71.27480659266735,1.2208,0.182448700713,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g039050.t1.1.v5.5,8693,7623.0,69.30863913493616,1.0649,0.17185250341,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g039101.t1.1.v5.5,1779,1083.0,66.77908937605396,1.179,0.105743376063,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g039150.t1.2.v5.5,1531,657.0,62.50816459830176,1.2943,0.0792968056631,34.1,220.0,0.14369693011103854,0.334855403348554,0.0344370341195986,0
cre01.g039200.t1.2.v5.5,1281,579.0,58.5480093676815,1.2976,0.10913472669,89.6,192.0,0.14988290398126464,0.3316062176165803,0.0344370341195986,0
cre01.g039250.t1.1.v5.5,1529,882.0,61.935905820797906,1.0929,0.10717016539,75.2,230.0,0.15042511445389142,0.26077097505668934,0.0344370341195986,0
cre01.g039250.t2.1.v5.5,1768,882.0,61.59502262443439,1.0929,0.10717016539,75.2,230.0,0.13009049773755657,0.26077097505668934,0.0344370341195986,0
cre01.g039300.t1.2.v5.5,2811,1974.0,67.2002845962291,1.3098,0.1349989842,54.3,381.0,0.13553895410885805,0.19300911854103345,0.0344370341195986,0
cre01.g039350.t1.2.v5.5,2930,1968.0,63.208191126279864,1.2492,0.117681804568,43.0,676.0,0.23071672354948805,0.3434959349593496,0.0344370341195986,0
cre01.g039400.t1.1.v5.5,3450,2553.0,65.04347826086956,1.183,0.107024495477,30.8,107.0,0.03101449275362319,0.04191147669408539,0.0344370341195986,0
cre01.g039450.t1.1.v5.5,1622,876.0,61.40567200986437,1.285,0.102222017715,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g039500.t1.2.v5.5,5079,4446.0,68.67493601102579,1.2534,0.14174751875,35.6,637.0,0.1254183894467415,0.14327485380116958,0.0344370341195986,0
cre01.g039550.t1.1.v5.5,6231,5520.0,68.17525276841599,1.083,0.149555108326,32.4,241.0,0.038677579842721875,0.043659420289855075,0.0344370341195986,0
cre01.g039600.t1.1.v5.5,6505,5868.0,74.94235203689469,1.2218,0.169295079648,40.0,115.0,0.017678708685626442,0.019597818677573278,0.0344370341195986,0
cre01.g039626.t1.1.v5.5,2862,771.0,64.88469601677149,0.6713,0.0854858351306,0.0,0.0,0.0,0.0,0.0334942474653428,0
cre01.g039650.t1.2.v5.5,870,474.0,63.44827586206897,1.2336,0.10772650152,50.8,118.0,0.135632183908046,0.2489451476793249,0.0344370341195986,0
cre01.g039702.t1.1.v5.5,3571,2088.0,64.15569868384206,1.2534,0.143877569291,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g039750.t1.2.v5.5,2085,789.0,61.43884892086331,1.2264,0.105950466795,44.7,199.0,0.09544364508393285,0.2522179974651457,0.0344370341195986,0
cre01.g039800.t1.1.v5.5,4655,3927.0,69.10848549946294,0.8076,0.128586417869,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g039850.t1.1.v5.5,2979,2448.0,67.50587445451494,1.2866,0.132378723799,28.1,199.0,0.06680093991272239,0.08129084967320262,0.0344370341195986,0
cre01.g039900.t1.2.v5.5,3321,2871.0,70.55103884372177,1.2542,0.127039902781,43.0,135.0,0.04065040650406504,0.047021943573667714,0.0344370341195986,0
cre01.g039950.t1.2.v5.5,3406,2649.0,68.26189078097475,1.248,0.124044941774,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040000.t1.2.v5.5,988,438.0,68.01619433198381,1.2706,0.124276585762,53.1,147.0,0.14878542510121456,0.3356164383561644,0.0344370341195986,0
cre01.g040050.t1.1.v5.5,2661,1587.0,66.44118752348741,1.0868,0.119616455888,43.1,195.0,0.07328072153325817,0.12287334593572778,0.0344370341195986,0
cre01.g040100.t1.2.v5.5,1833,1509.0,71.41298417894163,1.1976,0.146540323865,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040150.t1.2.v5.5,3646,2637.0,65.11245200219419,1.2866,0.147849249927,55.6,266.0,0.07295666483817882,0.10087220326128175,0.0344370341195986,0
cre01.g040200.t1.2.v5.5,3742,2391.0,64.02993051843934,1.1826,0.126572063021,63.1,263.0,0.07028327097808658,0.10999581764951903,0.0344370341195986,0
cre01.g040250.t1.2.v5.5,2654,2106.0,66.88018085908064,1.149,0.183898656257,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040300.t1.2.v5.5,1482,1227.0,64.97975708502024,1.171,0.136807030544,33.0,206.0,0.13900134952766532,0.16788916055419723,0.0344370341195986,0
cre01.g040350.t1.1.v5.5,4286,4086.0,69.43537097526831,1.1616,0.166091256769,32.1,299.0,0.06976201586560896,0.07317670093000489,0.0344370341195986,0
cre01.g040379.t1.2.v5.5,3358,2844.0,71.02441929720071,1.1564,0.14441076463,36.9,445.0,0.13251935675997617,0.15646976090014064,0.0344370341195986,0
cre01.g040400.t1.2.v5.5,1008,564.0,60.51587301587302,1.1017,0.0752484528989,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040450.t1.2.v5.5,2668,456.0,57.8335832083958,1.1595,0.125119536067,45.0,120.0,0.044977511244377814,0.2631578947368421,0.0344370341195986,0
cre01.g040476.t1.1.v5.5,1137,531.0,59.63060686015831,0.7104,0.0485002145399,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040500.t1.2.v5.5,2954,1974.0,65.26743398781313,1.0469,0.144308672971,39.0,77.0,0.026066350710900472,0.03900709219858156,0.0344370341195986,0
cre01.g040517.t1.1.v5.5,2235,786.0,63.22147651006711,1.1272,0.123726850462,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040533.t1.1.v5.5,652,192.0,59.8159509202454,0.8892,0.126219660059,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040550.t1.1.v5.5,1649,747.0,63.06852637962402,1.0679,0.137239762441,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040600.t1.1.v5.5,6384,5385.0,68.09210526315789,1.2218,0.143577695697,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040650.t1.1.v5.5,4530,3603.0,67.88079470198676,1.1521,0.141088899822,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040650.t2.1.v5.5,4298,3552.0,68.21777570963239,1.1521,0.144477522525,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040650.t3.1.v5.5,4479,3552.0,67.91694574681848,1.1521,0.144477522525,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040701.t1.1.v5.5,1667,234.0,55.24895020995801,0.6527,-0.0570669873742,0.0,0.0,0.0,0.0,0.993717850807644,1
cre01.g040750.t1.1.v5.5,3672,810.0,63.425925925925924,1.2993,0.138832100827,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040801.t1.1.v5.5,2222,834.0,62.46624662466247,0.7509,0.0802209968315,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040850.t1.2.v5.5,7035,6171.0,66.73773987206823,1.1741,0.135662538999,25.2,278.0,0.03951670220326937,0.04504942472856911,0.0344370341195986,0
cre01.g040850.t2.1.v5.5,6984,6120.0,66.75257731958763,1.1741,0.13758332984,25.2,278.0,0.03980526918671248,0.04542483660130719,0.0344370341195986,0
cre01.g040900.t1.1.v5.5,1178,408.0,59.76230899830221,0.8433,0.085791924946,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g040950.t1.2.v5.5,2290,2196.0,67.46724890829694,1.1862,0.101176693941,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041000.t1.1.v5.5,1950,375.0,59.64102564102564,1.1734,0.205877589528,0.0,0.0,0.0,0.0,0.736159394633712,1
cre01.g041050.t1.1.v5.5,2967,2247.0,65.21739130434783,1.1797,0.0985253830355,38.4,524.0,0.17660936973373778,0.23319982198486872,0.0344370341195986,0
cre01.g041050.t2.1.v5.5,2958,2076.0,64.02974983096686,1.3038,0.0867051600254,38.0,531.0,0.1795131845841785,0.25578034682080925,0.0344370341195986,0
cre01.g041100.t1.1.v5.5,2328,1764.0,65.37800687285224,1.1826,0.157653791551,41.9,284.0,0.12199312714776632,0.16099773242630386,0.0344370341195986,0
cre01.g041150.t1.1.v5.5,7574,4980.0,64.08766833905466,1.0954,0.174911930859,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041200.t1.1.v5.5,3998,2022.0,64.65732866433217,1.1542,0.150012793564,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041256.t1.2.v5.5,4192,2607.0,63.907442748091604,1.2038,0.149932754356,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041256.t2.1.v5.5,3903,2346.0,63.82270048680502,1.2202,0.148913927035,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041300.t1.2.v5.5,2168,1605.0,66.88191881918819,1.1524,0.12616905704,28.4,215.0,0.09916974169741698,0.13395638629283488,0.0344370341195986,0
cre01.g041351.t1.1.v5.5,1531,819.0,64.59830176355324,0.9706,0.150202521448,61.9,42.0,0.027433050293925537,0.05128205128205128,0.0344370341195986,0
cre01.g041400.t1.1.v5.5,2867,1716.0,66.30624346006279,1.2272,0.143342197261,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041426.t1.1.v5.5,996,588.0,62.14859437751004,0.8368,0.166293891376,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041450.t1.1.v5.5,3378,1542.0,63.26228537596211,1.2202,0.130773930486,31.3,319.0,0.09443457667258733,0.20687418936446172,0.0344370341195986,0
cre01.g041500.t1.1.v5.5,5572,4707.0,72.57717157214644,1.2596,0.153811570862,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041550.t1.1.v5.5,5623,3192.0,65.74782144762582,1.2822,0.127593160328,32.5,194.0,0.03450115596656589,0.06077694235588972,0.0344370341195986,0
cre01.g041583.t1.1.v5.5,3075,1599.0,67.54471544715447,1.1098,0.188281903956,36.2,80.0,0.026016260162601626,0.050031269543464665,0.0344370341195986,0
cre01.g041583.t2.1.v5.5,2102,729.0,65.60418648905804,1.0646,0.229825051792,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041650.t1.1.v5.5,1108,621.0,60.018050541516246,1.2882,0.126855503572,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041650.t2.1.v5.5,1181,381.0,59.35647756138865,1.294,0.158133968675,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041667.t1.1.v5.5,1039,819.0,70.54860442733397,1.0535,0.0568124607179,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041667.t2.1.v5.5,668,504.0,70.95808383233533,1.0031,0.0684107736303,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041700.t1.2.v5.5,866,237.0,62.12471131639723,1.0703,0.131537309101,0.0,0.0,0.0,0.0,0.0752671317564969,0
cre01.g041752.t1.1.v5.5,4059,1623.0,59.916235525991624,1.0935,0.140775428994,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g041800.t1.2.v5.5,2755,1569.0,61.34301270417423,1.2496,0.123484087328,29.9,97.0,0.035208711433756805,0.061822817080943275,0.0344370341195986,0
cre01.g041800.t2.1.v5.5,2618,1569.0,61.03896103896104,1.2496,0.123484087328,29.9,97.0,0.03705118411000764,0.061822817080943275,0.0344370341195986,0
cre01.g041850.t1.1.v5.5,2034,1569.0,69.37069813176008,1.194,0.11116718478,28.7,286.0,0.14060963618485742,0.1822817080943276,0.0344370341195986,0
cre01.g041855.t1.2.v5.5,1155,930.0,64.24242424242425,1.2634,0.172567274269,65.3,72.0,0.06233766233766234,0.07741935483870968,0.0344370341195986,0
cre01.g041900.t1.1.v5.5,3707,2658.0,65.71351497167521,1.1435,0.157298458355,29.1,182.0,0.04909630428918263,0.06847253574115876,0.0344370341195986,0
cre01.g041950.t1.2.v5.5,3615,2298.0,65.1728907330567,1.179,0.126733197941,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042000.t1.2.v5.5,8283,7596.0,74.42955450923579,1.194,0.158964548693,34.9,106.0,0.012797295665821563,0.013954713006845709,0.0344370341195986,0
cre01.g042050.t1.2.v5.5,1154,651.0,65.07798960138648,1.2006,0.127136769324,55.5,128.0,0.11091854419410745,0.1966205837173579,0.0344370341195986,0
cre01.g042100.t1.2.v5.5,9846,8112.0,69.34795856185252,0.9802,0.15440973448,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042150.t1.1.v5.5,2627,1113.0,62.0860296916635,1.2082,0.0996387104132,36.8,155.0,0.05900266463646745,0.13926325247079965,0.0344370341195986,0
cre01.g042200.t1.1.v5.5,930,300.0,56.236559139784944,1.3522,0.141920587189,0.0,0.0,0.0,0.0,0.0752671317564969,0
cre01.g042250.t1.1.v5.5,5042,4539.0,69.67473224910749,1.0493,0.156032728798,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042300.t1.1.v5.5,6960,5715.0,67.52873563218391,1.0856,0.144816254572,30.0,716.0,0.1028735632183908,0.1252843394575678,0.0344370341195986,0
cre01.g042352.t1.1.v5.5,16246,14889.0,70.63277114366613,1.2287,0.195513070132,27.3,1158.0,0.07127908408223563,0.07777553898851501,0.0344370341195986,0
cre01.g042402.t1.1.v5.5,1541,852.0,62.946138870863074,0.7906,0.0726659160651,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042450.t1.1.v5.5,9858,8490.0,61.47291539866099,1.2967,0.112652415778,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042502.t1.1.v5.5,13661,11856.0,68.29661078983969,1.0225,0.15453490435,27.5,1158.0,0.08476685454944734,0.09767206477732794,0.0344370341195986,0
cre01.g042550.t1.1.v5.5,3372,2919.0,64.32384341637011,1.2524,0.135548084166,29.5,593.0,0.1758600237247924,0.20315176430284343,0.0344370341195986,0
cre01.g042600.t1.2.v5.5,1926,486.0,56.12668743509865,0.6671,0.0828836971234,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042650.t1.2.v5.5,1726,696.0,58.92236384704519,1.2873,0.130725155799,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042700.t1.2.v5.5,1992,1185.0,58.18273092369478,1.1916,0.126900801614,0.0,0.0,0.0,0.0,0.0344370341195986,0
cre01.g042750.t1.2.v5.5,3487,2487.0,63.63636363636363,1.3098,0.094620817296,67.0,758.0,0.21737883567536564,0.3047848813831926,0.0344370341195986,0
cre01.g042800.t1.2.v5.5,2120,1248.0,63.20754716981132,1.2672,0.134312821559,60.5,342.0,0.16132075471698112,0.27403846153846156,0.0344370341195986,0
cre01.g042850.t1.2.v5.5,1309,717.0,59.35828877005348,1.2744,0.149372882892,47.1,119.0,0.09090909090909091,0.16596931659693165,0.0344370341195986,0
cre01.g042900.t1.2.v5.5,2020,1158.0,61.98019801980198,1.2516,0.160003651588,72.2,248.0,0.12277227722772277,0.2141623488773748,0.0344370341195986,0
cre01.g042950.t1.2.v5.5,1603,495.0,60.63630692451653,1.2151,0.0514160811115,33.3,141.0,0.08796007485963818,0.28484848484848485,0.0344370341195986,0
cre01.g043000.t1.1.v5.5,2855,2382.0,69.14185639229422,1.1582,0.1252668719,58.7,334.0,0.1169877408056042,0.14021830394626364,0.0344370341195986,0
cre01.g043050.t1.2.v5.5,2321,1116.0,62.08530805687204,1.1924,0.137202595276,27.8,133.0,0.05730288668677294,0.11917562724014337,0.0344370341195986,0
cre01.g043100.t1.2.v5.5,1168,717.0,59.24657534246575,0.9754,0.0591712938704,52.6,137.0,0.1172945205479452,0.1910739191073919,0.0344370341195986,0
cre01.g043150.t1.2.v5.5,1667,507.0,57.10857828434313,1.0684,0.189499775584,0.0,0.0,0.0,0.0,0.0344370341195986,0
