,length,ORF,GC,fickett,hexamer,identity,align_length,align_perc_len,align_perc_ORF,lnc_score,prediction
402522.v1.91,591,591.0,51.43824027072758,0.9738,0.109046890576,0.0,0.0,0.0,0.0,0.0344370341195986,0
402523.v1.91,450,450.0,38.666666666666664,1.109,0.02981292653,0.0,0.0,0.0,0.0,0.0344370341195986,0
402524.v1.91,1389,1389.0,66.8106551475882,1.1022,0.105327760358,30.0,426.0,0.30669546436285094,0.30669546436285094,0.0344370341195986,0
402529.v1.91,522,522.0,52.87356321839081,0.871,0.136073855903,33.7,169.0,0.32375478927203066,0.32375478927203066,0.0344370341195986,0
402536.v1.91,822,822.0,58.51581508515815,1.2766,0.182293984068,0.0,0.0,0.0,0.0,0.0344370341195986,0
402537.v1.91,594,594.0,55.387205387205384,1.2555,0.0703951439244,26.8,198.0,0.3333333333333333,0.3333333333333333,0.0344370341195986,0
402546.v1.91,2226,2226.0,51.482479784366575,1.0509,0.116828363915,61.6,271.0,0.12174303683737646,0.12174303683737646,0.0344370341195986,0
402549.v1.91,837,837.0,56.033452807646356,1.2928,0.12060136596,61.8,285.0,0.34050179211469533,0.34050179211469533,0.0344370341195986,0
402550.v1.91,2283,2283.0,52.12439772229523,1.0681,0.0982590936578,41.8,751.0,0.32895313184406483,0.32895313184406483,0.0344370341195986,0
402553.v1.91,1806,1806.0,58.30564784053156,1.3034,0.13399422869,0.0,0.0,0.0,0.0,0.0344370341195986,0
402556.v1.91,1869,1869.0,51.845906902086675,1.1862,0.125713067982,44.9,198.0,0.10593900481540931,0.10593900481540931,0.0344370341195986,0
402560.v1.91,1386,1386.0,51.298701298701296,0.9371,0.0980225717274,41.8,98.0,0.0707070707070707,0.0707070707070707,0.0344370341195986,0
402564.v1.91,741,741.0,46.963562753036435,0.9183,0.0678474529789,0.0,0.0,0.0,0.0,0.0344370341195986,0
402568.v1.91,1461,1461.0,52.498288843258045,0.8486,0.0671645045976,0.0,0.0,0.0,0.0,0.0344370341195986,0
402569.v1.91,1092,1092.0,52.93040293040293,0.9638,0.0965772486017,0.0,0.0,0.0,0.0,0.0344370341195986,0
402571.v1.91,2808,2808.0,48.29059829059829,0.8381,0.0944447006506,42.2,543.0,0.19337606837606838,0.19337606837606838,0.0344370341195986,0
402573.v1.91,1350,1350.0,51.03703703703704,1.1092,0.124575560564,26.6,248.0,0.1837037037037037,0.1837037037037037,0.0344370341195986,0
402575.v1.91,516,516.0,54.263565891472865,1.0089,0.125795332765,30.7,127.0,0.24612403100775193,0.24612403100775193,0.0344370341195986,0
402576.v1.91,696,696.0,53.160919540229884,0.9413,0.0867305443322,0.0,0.0,0.0,0.0,0.0344370341195986,0
402577.v1.91,1020,1020.0,59.6078431372549,1.0999,0.119125809589,0.0,0.0,0.0,0.0,0.0344370341195986,0
402578.v1.91,330,330.0,44.84848484848485,0.5388,0.0360097023054,0.0,0.0,0.0,0.0,0.0344370341195986,0
402580.v1.91,852,852.0,59.97652582159625,1.1805,0.138271741004,31.0,145.0,0.17018779342723006,0.17018779342723006,0.0344370341195986,0
402586.v1.91,1398,1398.0,52.00286123032904,1.0391,0.119171126148,0.0,0.0,0.0,0.0,0.0344370341195986,0
402587.v1.91,3537,3537.0,49.27905004240882,0.9174,0.0947738606215,27.8,485.0,0.1371218546791066,0.1371218546791066,0.0344370341195986,0
402594.v1.91,1209,1209.0,56.41025641025641,0.915,0.107744719141,31.7,227.0,0.18775847808105872,0.18775847808105872,0.0344370341195986,0
402598.v1.91,1065,1065.0,52.863849765258216,1.2973,0.112268676775,37.6,338.0,0.3173708920187793,0.3173708920187793,0.0344370341195986,0
402599.v1.91,420,420.0,47.38095238095238,1.1572,0.137198683571,0.0,0.0,0.0,0.0,0.0344370341195986,0
402603.v1.91,1353,1353.0,60.679970436068,1.236,0.118252636896,42.0,150.0,0.11086474501108648,0.11086474501108648,0.0344370341195986,0
402605.v1.91,336,336.0,46.726190476190474,1.2214,0.134258690983,0.0,0.0,0.0,0.0,0.0344370341195986,0
402607.v1.91,336,336.0,46.13095238095238,1.273,0.145517695734,0.0,0.0,0.0,0.0,0.0344370341195986,0
402609.v1.91,585,585.0,44.61538461538461,0.9641,0.100497368869,0.0,0.0,0.0,0.0,0.0344370341195986,0
402610.v1.91,504,504.0,42.65873015873016,0.9165,0.106325586255,0.0,0.0,0.0,0.0,0.0344370341195986,0
402611.v1.91,720,720.0,55.69444444444444,0.9102,0.0754766423085,0.0,0.0,0.0,0.0,0.0344370341195986,0
402612.v1.91,2286,2286.0,44.750656167979,0.7396,0.0897549798526,31.3,735.0,0.3215223097112861,0.3215223097112861,0.0344370341195986,0
402618.v1.91,1659,1659.0,52.561784207353824,0.8747,0.0841275778141,0.0,0.0,0.0,0.0,0.0344370341195986,0
402619.v1.91,774,774.0,51.679586563307495,1.189,0.130375531017,0.0,0.0,0.0,0.0,0.0344370341195986,0
402621.v1.91,2400,2400.0,48.458333333333336,1.0634,0.117036444797,38.2,403.0,0.16791666666666666,0.16791666666666666,0.0344370341195986,0
402624.v1.91,930,930.0,53.763440860215056,1.1104,0.0912712491937,55.0,60.0,0.06451612903225806,0.06451612903225806,0.0344370341195986,0
402629.v1.91,303,303.0,57.0957095709571,1.1719,0.176752394652,50.0,52.0,0.1716171617161716,0.1716171617161716,0.0344370341195986,0
402635.v1.91,3912,3912.0,49.74437627811861,1.2253,0.118896187147,26.4,937.0,0.23951942740286297,0.23951942740286297,0.0344370341195986,0
402641.v1.91,411,411.0,48.175182481751825,0.8302,0.111922105015,0.0,0.0,0.0,0.0,0.0344370341195986,0
402645.v1.91,525,525.0,57.523809523809526,0.6075,0.15297424176,0.0,0.0,0.0,0.0,0.0344370341195986,0
402649.v1.91,1179,1179.0,49.703138252756574,0.8838,0.102665305751,0.0,0.0,0.0,0.0,0.0344370341195986,0
402651.v1.91,852,852.0,48.12206572769953,1.0314,0.10595804046,65.9,91.0,0.1068075117370892,0.1068075117370892,0.0344370341195986,0
402661.v1.91,834,834.0,51.67865707434053,1.1472,0.0937217119132,0.0,0.0,0.0,0.0,0.0344370341195986,0
402664.v1.91,747,747.0,52.47657295850067,0.8666,0.124178244232,45.5,235.0,0.31459170013386883,0.31459170013386883,0.0344370341195986,0
402666.v1.91,516,516.0,47.48062015503876,0.8767,0.0718557558563,45.3,53.0,0.10271317829457365,0.10271317829457365,0.0344370341195986,0
402668.v1.91,1332,1332.0,56.306306306306304,1.2177,0.112879389179,93.9,427.0,0.3205705705705706,0.3205705705705706,0.0344370341195986,0
402672.v1.91,1746,1746.0,54.18098510882016,1.0953,0.148969273973,0.0,0.0,0.0,0.0,0.0344370341195986,0
402675.v1.91,1068,1068.0,37.827715355805246,1.0098,0.0267954267968,43.3,291.0,0.27247191011235955,0.27247191011235955,0.0344370341195986,0
402679.v1.91,894,894.0,57.718120805369125,1.0045,0.132708495671,0.0,0.0,0.0,0.0,0.0344370341195986,0
402687.v1.91,1527,1527.0,51.66994106090373,0.7891,0.110397811728,43.8,553.0,0.3621480026195154,0.3621480026195154,0.0344370341195986,0
402690.v1.91,591,591.0,45.008460236886634,0.8644,0.0858623091533,0.0,0.0,0.0,0.0,0.0344370341195986,0
402699.v1.91,543,543.0,48.61878453038674,0.9857,0.102599894486,0.0,0.0,0.0,0.0,0.0344370341195986,0
402701.v1.91,462,462.0,49.35064935064935,0.7197,0.0801346523809,0.0,0.0,0.0,0.0,0.0344370341195986,0
402703.v1.91,1470,1470.0,45.23809523809524,1.1111,0.12036698168,45.1,71.0,0.04829931972789116,0.04829931972789116,0.0344370341195986,0
402704.v1.91,417,417.0,52.278177458033575,1.0715,0.108046005431,0.0,0.0,0.0,0.0,0.0344370341195986,0
402705.v1.91,690,690.0,50.289855072463766,0.9847,0.0610328078736,0.0,0.0,0.0,0.0,0.0344370341195986,0
402706.v1.91,1029,1029.0,49.076773566569486,0.9847,0.101736840945,35.9,287.0,0.2789115646258503,0.2789115646258503,0.0344370341195986,0
402708.v1.91,1038,1038.0,47.88053949903661,1.0012,0.11436997988,0.0,0.0,0.0,0.0,0.0344370341195986,0
402709.v1.91,1443,1443.0,58.6971586971587,1.2634,0.137277802081,0.0,0.0,0.0,0.0,0.0344370341195986,0
402710.v1.91,1224,1224.0,49.673202614379086,0.9082,0.108137718922,0.0,0.0,0.0,0.0,0.0344370341195986,0
402711.v1.91,2001,2001.0,58.22088955522239,1.1083,0.145744536176,0.0,0.0,0.0,0.0,0.0344370341195986,0
402714.v1.91,708,708.0,59.463276836158194,0.9265,0.162637594584,0.0,0.0,0.0,0.0,0.0344370341195986,0
402718.v1.91,327,327.0,60.85626911314985,1.2024,0.164540819728,0.0,0.0,0.0,0.0,0.0344370341195986,0
402719.v1.91,1125,1125.0,56.977777777777774,1.2448,0.109689736667,0.0,0.0,0.0,0.0,0.0344370341195986,0
402721.v1.91,2523,2523.0,51.525961157352356,0.973,0.110279923948,44.8,844.0,0.3345223939754261,0.3345223939754261,0.0344370341195986,0
402722.v1.91,2589,2589.0,54.422556971803786,0.9535,0.124389215251,44.5,804.0,0.3105446118192352,0.3105446118192352,0.0344370341195986,0
402727.v1.91,1878,1878.0,51.54419595314164,0.9713,0.0961567912263,0.0,0.0,0.0,0.0,0.0344370341195986,0
402734.v1.91,921,921.0,52.76872964169381,1.0809,0.124631400543,0.0,0.0,0.0,0.0,0.0344370341195986,0
402740.v1.91,777,777.0,58.17245817245817,0.9227,0.0985083239941,0.0,0.0,0.0,0.0,0.0344370341195986,0
402744.v1.91,639,639.0,57.58998435054773,1.1355,0.134140899988,0.0,0.0,0.0,0.0,0.0344370341195986,0
402746.v1.91,1116,1116.0,47.58064516129032,0.9617,0.0940099022473,25.8,264.0,0.23655913978494625,0.23655913978494625,0.0344370341195986,0
402749.v1.91,315,315.0,64.12698412698413,1.221,0.221848012633,0.0,0.0,0.0,0.0,0.0344370341195986,0
402753.v1.91,3426,3426.0,46.38061879743141,0.9637,0.0884981086825,0.0,0.0,0.0,0.0,0.0344370341195986,0
402754.v1.91,393,393.0,39.69465648854962,0.9028,0.0225174860566,0.0,0.0,0.0,0.0,0.0344370341195986,0
402758.v1.91,870,870.0,52.52873563218391,1.18,0.162299583105,0.0,0.0,0.0,0.0,0.0344370341195986,0
402765.v1.91,1131,1131.0,42.97082228116711,0.851,0.0619379078566,29.5,369.0,0.32625994694960214,0.32625994694960214,0.0344370341195986,0
402766.v1.91,1659,1659.0,51.89873417721519,0.8664,0.123541065229,44.7,387.0,0.2332730560578662,0.2332730560578662,0.0344370341195986,0
402768.v1.91,1557,1557.0,50.73859987154785,0.8587,0.117628145927,40.3,546.0,0.35067437379576105,0.35067437379576105,0.0344370341195986,0
402769.v1.91,1131,1131.0,42.79398762157383,0.851,0.0620776773008,29.5,369.0,0.32625994694960214,0.32625994694960214,0.0344370341195986,0
402770.v1.91,1824,1824.0,51.041666666666664,0.7764,0.107820672489,44.6,325.0,0.17817982456140352,0.17817982456140352,0.0344370341195986,0
402771.v1.91,1131,1131.0,42.79398762157383,0.8224,0.063974321944,29.8,369.0,0.32625994694960214,0.32625994694960214,0.0344370341195986,0
402772.v1.91,1704,1704.0,51.34976525821596,0.8428,0.115116937583,43.3,586.0,0.3438967136150235,0.3438967136150235,0.0344370341195986,0
402777.v1.91,1194,1194.0,56.11390284757119,1.1061,0.123490903424,0.0,0.0,0.0,0.0,0.0344370341195986,0
402781.v1.91,1209,1209.0,51.19933829611249,1.028,0.100577818394,35.0,294.0,0.24317617866004962,0.24317617866004962,0.0344370341195986,0
402782.v1.91,840,840.0,52.38095238095238,0.9507,0.0851083463537,37.5,104.0,0.12380952380952381,0.12380952380952381,0.0344370341195986,0
402783.v1.91,1290,1290.0,45.116279069767444,0.9535,0.0945434917776,0.0,0.0,0.0,0.0,0.0344370341195986,0
402785.v1.91,1323,1323.0,49.130763416477706,1.0295,0.110081455773,43.5,269.0,0.20332577475434618,0.20332577475434618,0.0344370341195986,0
402795.v1.91,1032,1032.0,52.51937984496124,0.812,0.114151296992,47.5,295.0,0.2858527131782946,0.2858527131782946,0.0344370341195986,0
402800.v1.91,984,984.0,51.21951219512195,1.1839,0.111986780759,0.0,0.0,0.0,0.0,0.0344370341195986,0
402801.v1.91,1281,1281.0,54.09836065573771,0.9988,0.0907022865293,0.0,0.0,0.0,0.0,0.0344370341195986,0
402802.v1.91,2022,2022.0,52.57171117705242,0.9248,0.0974290588655,0.0,0.0,0.0,0.0,0.0344370341195986,0
402804.v1.91,573,573.0,57.76614310645724,1.1746,0.15253317357,0.0,0.0,0.0,0.0,0.0344370341195986,0
402806.v1.91,816,816.0,46.200980392156865,0.9518,0.104462118601,45.0,111.0,0.13602941176470587,0.13602941176470587,0.0344370341195986,0
402807.v1.91,411,411.0,54.01459854014598,0.9459,0.139963312653,0.0,0.0,0.0,0.0,0.0344370341195986,0
402810.v1.91,1272,1272.0,60.14150943396226,0.929,0.126803090419,95.2,21.0,0.01650943396226415,0.01650943396226415,0.0344370341195986,0
402819.v1.91,909,909.0,55.66556655665566,0.946,0.150662764357,0.0,0.0,0.0,0.0,0.0344370341195986,0
402825.v1.91,504,504.0,55.357142857142854,1.1816,0.0938530785938,0.0,0.0,0.0,0.0,0.0344370341195986,0
402828.v1.91,792,792.0,59.09090909090909,1.2508,0.107208443754,0.0,0.0,0.0,0.0,0.0344370341195986,0
402829.v1.91,324,324.0,48.76543209876543,0.9359,0.0689287843486,0.0,0.0,0.0,0.0,0.0344370341195986,0
402833.v1.91,513,513.0,64.91228070175438,1.1537,0.123616772152,33.3,108.0,0.21052631578947367,0.21052631578947367,0.0344370341195986,0
402834.v1.91,1320,1320.0,59.09090909090909,1.2088,0.104901531383,27.2,405.0,0.3068181818181818,0.3068181818181818,0.0344370341195986,0
402836.v1.91,1881,1881.0,59.43646996278575,0.8543,0.107403480381,27.0,444.0,0.23604465709728867,0.23604465709728867,0.0344370341195986,0
402840.v1.91,1152,1152.0,61.63194444444444,0.996,0.148287113084,39.3,178.0,0.1545138888888889,0.1545138888888889,0.0344370341195986,0
402843.v1.91,813,813.0,50.67650676506765,1.0123,0.119433294829,40.8,76.0,0.09348093480934809,0.09348093480934809,0.0344370341195986,0
402858.v1.91,1275,1275.0,57.09803921568628,1.0416,0.138186088119,0.0,0.0,0.0,0.0,0.0344370341195986,0
402861.v1.91,5070,5070.0,51.77514792899408,0.9362,0.115327205539,45.2,1011.0,0.19940828402366864,0.19940828402366864,0.0344370341195986,0
402869.v1.91,387,387.0,50.90439276485788,1.261,0.0992177985188,45.8,107.0,0.27648578811369506,0.27648578811369506,0.0344370341195986,0
402870.v1.91,546,546.0,52.38095238095238,0.9103,0.0961544162116,0.0,0.0,0.0,0.0,0.0344370341195986,0
402871.v1.91,2580,2580.0,57.82945736434109,1.0448,0.119886054085,25.2,309.0,0.11976744186046512,0.11976744186046512,0.0344370341195986,0
402877.v1.91,720,720.0,43.75,0.9003,0.0735510550222,47.3,226.0,0.3138888888888889,0.3138888888888889,0.0344370341195986,0
402879.v1.91,546,546.0,42.30769230769231,1.0347,0.0442991438382,0.0,0.0,0.0,0.0,0.0344370341195986,0
402881.v1.91,621,621.0,41.22383252818035,1.1018,0.0440929415539,0.0,0.0,0.0,0.0,0.0344370341195986,0
402882.v1.91,726,726.0,51.239669421487605,0.6102,0.0991109595514,63.0,135.0,0.1859504132231405,0.1859504132231405,0.0344370341195986,0
402883.v1.91,1278,1278.0,57.04225352112676,1.0069,0.135855061279,0.0,0.0,0.0,0.0,0.0344370341195986,0
402885.v1.91,654,654.0,51.8348623853211,0.8733,0.129193799905,0.0,0.0,0.0,0.0,0.0344370341195986,0
402886.v1.91,1557,1557.0,46.692357096981375,0.964,0.122337451513,30.1,279.0,0.1791907514450867,0.1791907514450867,0.0344370341195986,0
402887.v1.91,597,597.0,44.72361809045226,1.1251,0.0708168874912,36.4,151.0,0.2529313232830821,0.2529313232830821,0.0344370341195986,0
402888.v1.91,546,546.0,42.49084249084249,1.0347,0.042253483043,0.0,0.0,0.0,0.0,0.0344370341195986,0
402889.v1.91,366,366.0,42.076502732240435,0.9254,0.0443146216643,0.0,0.0,0.0,0.0,0.0344370341195986,0
402890.v1.91,549,549.0,42.98724954462659,1.0821,0.0518596752826,0.0,0.0,0.0,0.0,0.0344370341195986,0
402894.v1.91,1752,1752.0,48.17351598173516,1.032,0.104521035595,48.4,504.0,0.2876712328767123,0.2876712328767123,0.0344370341195986,0
402903.v1.91,1146,1146.0,60.12216404886562,1.203,0.156858181244,0.0,0.0,0.0,0.0,0.0344370341195986,0
402904.v1.91,1059,1059.0,53.63550519357885,1.0374,0.119214249519,37.5,259.0,0.24457034938621341,0.24457034938621341,0.0344370341195986,0
402905.v1.91,1449,1449.0,57.34989648033126,1.0558,0.128172431266,0.0,0.0,0.0,0.0,0.0344370341195986,0
402907.v1.91,2133,2133.0,56.77449601500234,1.1157,0.120702493222,32.8,177.0,0.0829817158931083,0.0829817158931083,0.0344370341195986,0
402908.v1.91,471,471.0,56.475583864118896,1.1363,0.168822191775,0.0,0.0,0.0,0.0,0.0344370341195986,0
402909.v1.91,477,477.0,48.0083857442348,0.8139,0.102468456209,35.9,78.0,0.16352201257861634,0.16352201257861634,0.0344370341195986,0
402911.v1.91,687,687.0,49.92721979621543,1.0182,0.0875552466971,0.0,0.0,0.0,0.0,0.0344370341195986,0
402918.v1.91,684,684.0,51.75438596491228,0.7919,0.117919507286,28.4,102.0,0.14912280701754385,0.14912280701754385,0.0344370341195986,0
402927.v1.91,621,621.0,46.5378421900161,0.7536,0.0739054328103,0.0,0.0,0.0,0.0,0.0344370341195986,0
402928.v1.91,1590,1590.0,57.672955974842765,1.27,0.126062735205,39.9,321.0,0.2018867924528302,0.2018867924528302,0.0344370341195986,0
402942.v1.91,1179,1179.0,50.551314673452076,1.0249,0.117192729097,46.1,393.0,0.3333333333333333,0.3333333333333333,0.0344370341195986,0
402944.v1.91,717,717.0,61.50627615062761,0.5025,0.120749463912,0.0,0.0,0.0,0.0,0.379641872161503,0
402945.v1.91,330,330.0,54.54545454545455,1.1674,0.0557440151535,0.0,0.0,0.0,0.0,0.0344370341195986,0
402946.v1.91,1659,1659.0,56.17842073538276,0.7599,0.144877593122,0.0,0.0,0.0,0.0,0.0344370341195986,0
402947.v1.91,1431,1431.0,56.11460517120894,1.0854,0.130215266071,0.0,0.0,0.0,0.0,0.0344370341195986,0
402950.v1.91,312,312.0,53.205128205128204,0.8408,0.121195165731,0.0,0.0,0.0,0.0,0.0344370341195986,0
402959.v1.91,1050,1050.0,58.76190476190476,1.2242,0.197667715794,0.0,0.0,0.0,0.0,0.0344370341195986,0
402960.v1.91,2013,2013.0,51.6641828117238,0.9944,0.10212971472,0.0,0.0,0.0,0.0,0.0344370341195986,0
402965.v1.91,444,444.0,50.9009009009009,1.0499,0.109208781082,51.5,134.0,0.30180180180180183,0.30180180180180183,0.0344370341195986,0
402967.v1.91,1470,1470.0,64.35374149659864,1.3438,0.0900679347737,44.2,464.0,0.31564625850340133,0.31564625850340133,0.0344370341195986,0
402968.v1.91,582,582.0,58.59106529209622,1.2653,0.117612047318,29.0,162.0,0.27835051546391754,0.27835051546391754,0.0344370341195986,0
402971.v1.91,1212,1212.0,50.99009900990099,0.8573,0.102921814982,25.8,287.0,0.2367986798679868,0.2367986798679868,0.0344370341195986,0
402977.v1.91,1146,1146.0,53.92670157068063,0.9844,0.129612186684,0.0,0.0,0.0,0.0,0.0344370341195986,0
402980.v1.91,1434,1434.0,49.5118549511855,0.9717,0.0975852631712,32.3,474.0,0.3305439330543933,0.3305439330543933,0.0344370341195986,0
402991.v1.91,1254,1254.0,51.834130781499205,0.8197,0.0831321440863,39.7,58.0,0.046251993620414676,0.046251993620414676,0.0344370341195986,0
402993.v1.91,519,519.0,56.64739884393064,1.0236,0.0880792398345,35.9,92.0,0.17726396917148363,0.17726396917148363,0.0344370341195986,0
402994.v1.91,972,972.0,54.11522633744856,1.0069,0.0733813414707,33.6,122.0,0.12551440329218108,0.12551440329218108,0.0344370341195986,0
402995.v1.91,801,801.0,54.80649188514357,1.0064,0.0797048076137,33.6,122.0,0.1523096129837703,0.1523096129837703,0.0344370341195986,0
402996.v1.91,1398,1398.0,53.719599427753934,0.8726,0.110696938194,0.0,0.0,0.0,0.0,0.0344370341195986,0
402999.v1.91,879,879.0,67.80432309442548,1.0056,0.110551784363,50.9,220.0,0.2502844141069397,0.2502844141069397,0.0344370341195986,0
403000.v1.91,981,981.0,40.265035677879716,0.8497,0.0528375429008,32.3,310.0,0.3160040774719674,0.3160040774719674,0.0344370341195986,0
403001.v1.91,1095,1095.0,35.70776255707762,0.7981,0.010176578625,48.2,303.0,0.27671232876712326,0.27671232876712326,0.0344370341195986,0
403002.v1.91,675,675.0,42.51851851851852,0.7797,0.0632821263679,0.0,0.0,0.0,0.0,0.0344370341195986,0
403003.v1.91,1506,1506.0,40.77025232403719,0.8521,0.0452586078859,0.0,0.0,0.0,0.0,0.0344370341195986,0
403004.v1.91,549,549.0,38.06921675774135,0.8472,0.0605827487003,0.0,0.0,0.0,0.0,0.0344370341195986,0
403006.v1.91,618,618.0,49.83818770226537,1.2384,0.148573690632,0.0,0.0,0.0,0.0,0.0344370341195986,0
403008.v1.91,783,783.0,49.68071519795658,1.2212,0.11144168325,0.0,0.0,0.0,0.0,0.0344370341195986,0
403010.v1.91,354,354.0,38.4180790960452,0.5172,0.0336478027286,0.0,0.0,0.0,0.0,0.0344370341195986,0
403013.v1.91,345,345.0,57.10144927536232,1.0307,0.167780760498,0.0,0.0,0.0,0.0,0.0344370341195986,0
403018.v1.91,1107,1107.0,64.58897922312556,1.2098,0.0701112528637,32.0,153.0,0.13821138211382114,0.13821138211382114,0.0344370341195986,0
403021.v1.91,2040,2040.0,52.990196078431374,1.1894,0.118167971684,35.6,236.0,0.11568627450980393,0.11568627450980393,0.0344370341195986,0
403022.v1.91,423,423.0,49.645390070921984,1.1649,0.0940943187174,0.0,0.0,0.0,0.0,0.0344370341195986,0
403023.v1.91,1209,1209.0,51.44747725392887,0.9258,0.109990387684,0.0,0.0,0.0,0.0,0.0344370341195986,0
403024.v1.91,1095,1095.0,49.863013698630134,1.018,0.102728007062,32.4,170.0,0.1552511415525114,0.1552511415525114,0.0344370341195986,0
403029.v1.91,1227,1227.0,50.8557457212714,1.2737,0.0955726800854,38.8,392.0,0.31947840260798693,0.31947840260798693,0.0344370341195986,0
403038.v1.91,1230,1230.0,44.552845528455286,0.7737,0.0526932261884,37.9,66.0,0.05365853658536585,0.05365853658536585,0.0344370341195986,0
403039.v1.91,981,981.0,53.720693170234455,0.9625,0.0813582535374,0.0,0.0,0.0,0.0,0.0344370341195986,0
403040.v1.91,987,987.0,49.645390070921984,0.9502,0.071855476527,0.0,0.0,0.0,0.0,0.0344370341195986,0
403042.v1.91,714,714.0,58.8235294117647,1.2564,0.109846210401,0.0,0.0,0.0,0.0,0.0344370341195986,0
403044.v1.91,1353,1353.0,54.175905395417594,1.1101,0.093674938173,0.0,0.0,0.0,0.0,0.0344370341195986,0
403045.v1.91,1914,1914.0,48.06687565308255,0.9069,0.0829586714597,0.0,0.0,0.0,0.0,0.0344370341195986,0
403051.v1.91,1407,1407.0,50.888415067519546,0.9031,0.0991207602937,0.0,0.0,0.0,0.0,0.0344370341195986,0
403057.v1.91,720,720.0,49.44444444444444,0.6056,0.0763059873369,39.4,132.0,0.18333333333333332,0.18333333333333332,0.0344370341195986,0
403061.v1.91,561,561.0,54.188948306595364,0.9234,0.148574327567,42.4,151.0,0.26916221033868093,0.26916221033868093,0.0344370341195986,0
403062.v1.91,498,498.0,52.81124497991968,0.866,0.140307992381,0.0,0.0,0.0,0.0,0.0344370341195986,0
403066.v1.91,900,900.0,52.77777777777778,0.8937,0.131993505029,45.3,247.0,0.27444444444444444,0.27444444444444444,0.0344370341195986,0
403068.v1.91,1362,1362.0,56.901615271659324,1.2932,0.129229919758,0.0,0.0,0.0,0.0,0.0344370341195986,0
403069.v1.91,3378,3378.0,48.84547069271758,1.0632,0.116785928094,44.9,118.0,0.03493191237418591,0.03493191237418591,0.0344370341195986,0
403071.v1.91,852,852.0,53.63849765258216,0.8512,0.103807179108,0.0,0.0,0.0,0.0,0.0344370341195986,0
403072.v1.91,555,555.0,55.13513513513514,0.9646,0.103090378454,0.0,0.0,0.0,0.0,0.0344370341195986,0
403074.v1.91,1806,1806.0,51.605758582502766,1.1449,0.151642537001,0.0,0.0,0.0,0.0,0.0344370341195986,0
403075.v1.91,1026,1026.0,50.097465886939574,1.0857,0.127651503304,0.0,0.0,0.0,0.0,0.0344370341195986,0
403076.v1.91,708,708.0,52.54237288135593,1.066,0.118768713039,0.0,0.0,0.0,0.0,0.0344370341195986,0
403078.v1.91,999,999.0,56.15615615615616,1.1482,0.0714987972503,0.0,0.0,0.0,0.0,0.0344370341195986,0
403080.v1.91,1647,1647.0,53.97692774741955,1.0724,0.169074797081,49.1,57.0,0.03460837887067395,0.03460837887067395,0.0344370341195986,0
403081.v1.91,453,453.0,50.11037527593819,0.99,0.134947820115,36.4,165.0,0.36423841059602646,0.36423841059602646,0.0344370341195986,0
403082.v1.91,987,987.0,51.570415400202634,1.0978,0.101029909948,63.1,287.0,0.2907801418439716,0.2907801418439716,0.0344370341195986,0
403086.v1.91,504,504.0,53.37301587301587,0.7228,0.123220397433,24.6,118.0,0.23412698412698413,0.23412698412698413,0.0344370341195986,0
403094.v1.91,897,897.0,52.062430323299886,0.61,0.0774360683744,0.0,0.0,0.0,0.0,0.0344370341195986,0
403095.v1.91,1683,1683.0,55.199049316696374,1.1179,0.12399636686,0.0,0.0,0.0,0.0,0.0344370341195986,0
403098.v1.91,420,420.0,47.142857142857146,0.9428,0.0500960313425,0.0,0.0,0.0,0.0,0.0344370341195986,0
403104.v1.91,1665,1665.0,50.510510510510514,1.108,0.103040418942,0.0,0.0,0.0,0.0,0.0344370341195986,0
403105.v1.91,360,360.0,42.5,0.7674,0.0340582402384,0.0,0.0,0.0,0.0,0.0344370341195986,0
403106.v1.91,390,390.0,46.15384615384615,0.9165,0.0878832705154,0.0,0.0,0.0,0.0,0.0344370341195986,0
403107.v1.91,2343,2343.0,51.344430217669654,1.1173,0.114724308121,0.0,0.0,0.0,0.0,0.0344370341195986,0
403110.v1.91,1686,1686.0,49.22894424673784,1.1637,0.0755371533168,0.0,0.0,0.0,0.0,0.0344370341195986,0
403115.v1.91,1242,1242.0,47.745571658615134,1.2766,0.105077695089,0.0,0.0,0.0,0.0,0.0344370341195986,0
403117.v1.91,1206,1206.0,55.38971807628524,0.8894,0.10005336822,41.2,398.0,0.33001658374792703,0.33001658374792703,0.0344370341195986,0
403121.v1.91,1887,1887.0,51.29835718071012,1.0849,0.117475377721,0.0,0.0,0.0,0.0,0.0344370341195986,0
403122.v1.91,1068,1068.0,57.77153558052434,1.1099,0.12528189494,44.1,333.0,0.31179775280898875,0.31179775280898875,0.0344370341195986,0
403132.v1.91,1212,1212.0,54.7029702970297,1.1991,0.145194047739,0.0,0.0,0.0,0.0,0.0344370341195986,0
403135.v1.91,1473,1473.0,55.465037338764425,1.1668,0.104139722934,0.0,0.0,0.0,0.0,0.0344370341195986,0
403140.v1.91,2796,2796.0,58.8340486409156,1.2718,0.131895727232,51.1,792.0,0.2832618025751073,0.2832618025751073,0.0344370341195986,0
403146.v1.91,540,540.0,52.03703703703704,1.2862,0.152557052841,47.0,132.0,0.24444444444444444,0.24444444444444444,0.0344370341195986,0
403150.v1.91,471,471.0,52.86624203821656,1.1964,0.148036732839,0.0,0.0,0.0,0.0,0.0344370341195986,0
403151.v1.91,825,825.0,52.0,0.7116,0.0931545510325,0.0,0.0,0.0,0.0,0.0344370341195986,0
